food_id,canonical_name,canonical_name_original,primary_category,serving_type,Serving size min ,Serving size G,Serving Size Max,Serving size confidence,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,aliases_compiled,search_text,available_carbs_per_100g_recalc,available_carbs_per_serving_g_recalc
T2_0123,Sev Poha,Sev poha,Snacks,katori,144,180,216,0.75,70.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,21.39,21.39,21.39,High,0.78,30.557142857142857,Dry snack; recipe-based.,flattened rice | beaten rice | avalakki | sevpoha | chiura | chivda | chuda | chura | aval,"Sev Poha | aka Sev poha | aliases: flattened rice, beaten rice, avalakki, sevpoha, chiura, chivda, chuda, chura, aval | category: Snacks | serving_type: katori | serving_g: 180(min 144 max 216) | GI: 70 | GL_median: 21.39 | GL_category: High | available_carbs_g: 30.5556 | confidence_score: 0.78 | evidence: Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g. | notes: Dry snack; recipe-based.",30.557142857142857,55.002857142857145
T3_0090,Sev Puri,Sev puri,Snacks,piece,15,20,25,0.7,80.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,80.0,80.0,80.0,High,0.6,100.0,Fried puri + sev; recipe-based.,sevpuri,Sev Puri | aka Sev puri | aliases: sevpuri | category: Snacks | serving_type: piece | serving_g: 20(min 15 max 25) | GI: 80 | GL_median: 80 | GL_category: High | available_carbs_g: 100 | confidence_score: 0.6 | evidence: Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels. | notes: Fried puri + sev; recipe-based.,100.0,20.0
T3_0071,Sevai Upma,Vermicelli upma (semiya),Mixed meals,bowl,150,200,250,0.7,65.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,7.8,7.8,7.8,Low,0.66,12.0,Refined vermicelli; recipe-based.,vermicelli upma (semiya) | Vermicelli upma (semiya) | Vermicelli   upma | vermicelli upma | Vermicelli upma | vermicelliupma(semiya) | vermicelliupma | sevaiupma,"Sevai Upma | aka Vermicelli upma (semiya) | aliases: vermicelli upma (semiya), Vermicelli upma (semiya), Vermicelli   upma, vermicelli upma, Vermicelli upma, vermicelliupma(semiya), vermicelliupma, sevaiupma | category: Mixed meals | serving_type: bowl | serving_g: 200(min 150 max 250) | GI: 65 | GL_median: 7.8 | GL_category: Low | available_carbs_g: 12 | confidence_score: 0.66 | evidence: Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels. | notes: Refined vermicelli; recipe-based.",12.0,24.0
IND_HENRY2021_628,Sewaiupma,Sewaiupma,Grains & staples,plate,120,150,180,0.55,69.1,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 122; n=10 Healthy; ref food/time: Glucose/2h participants; portion 147 g provides 50 g available carbs (table page 21).",15.66,15.66,15.66,Medium,0.92,22.66280752532562,Computed carbs per 100 g using study portion: 50 g available carbs in 147 g portion. GI SEM/SD reported: 1.74.,,"Sewaiupma | category: Grains & staples | serving_type: plate | serving_g: 150(min 120 max 180) | GI: 69.1 | GL_median: 15.66 | GL_category: Medium | available_carbs_g: 22.6667 | confidence_score: 0.92 | evidence: Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 122; n=10 Healthy; ref food/time: Glucose/2h participants; portion 147 g provides 50 g available carbs (table page 21). | notes: Computed carbs per 100 g using study portion: 50 g available carbs in 147 g portion. GI SEM/SD reported: 1.74.",22.66280752532562,33.99421128798843
NONIND_0791,Sfouf,Sfouf,Non-Indian reference food,portion,105,150,195,0.5,48.6,Henry et al. GI tables (non-Indian cohort),23.13,23.13,23.13,High,0.88,47.59259259259259,Original country: Lebanon. Renamed generically for Indian audience.,,Sfouf | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 48.6 | GL_median: 23.13 | GL_category: High | available_carbs_g: 47.6 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Lebanon. Renamed generically for Indian audience.,47.59259259259259,71.38888888888887
T3_0007,Shahi Paneer,Shahi paneer,Mixed meals,portion,105,150,195,0.5,35.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,2.33,2.33,2.33,Low,0.7,6.6571428571428575,Richer gravy; slightly higher carbs.,shahipaneer,Shahi Paneer | aka Shahi paneer | aliases: shahipaneer | category: Mixed meals | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 35 | GL_median: 2.33 | GL_category: Low | available_carbs_g: 6.6667 | confidence_score: 0.7 | evidence: Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels. | notes: Richer gravy; slightly higher carbs.,6.6571428571428575,9.985714285714288
NONIND_0782,Shaqra,Shaqra,Non-Indian reference food,portion,105,150,195,0.5,42.8,Henry et al. GI tables (non-Indian cohort),21.31,21.31,21.31,High,0.88,49.78971962616823,Original country: SaudiArabia. Renamed generically for Indian audience.,,Shaqra | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 42.8 | GL_median: 21.31 | GL_category: High | available_carbs_g: 49.8 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: SaudiArabia. Renamed generically for Indian audience.,49.78971962616823,74.68457943925233
NONIND_0640,Shatavari,Asparagusracemosus(Haathawaariya),Non-Indian reference food,portion,105,150,195,0.5,37.0,Henry et al. GI tables (non-Indian cohort),9.87,9.87,9.87,Low,0.88,26.675675675675674,Original country: SriLanka. Renamed generically for Indian audience.,asparagusracemosus(haathawaariya) | Asparagusracemosus(Haathawaariya) | asparagusracemosus | Asparagusracemosus,"Shatavari | aka Asparagusracemosus(Haathawaariya) | aliases: asparagusracemosus(haathawaariya), Asparagusracemosus(Haathawaariya), asparagusracemosus, Asparagusracemosus | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 37 | GL_median: 9.87 | GL_category: Low | available_carbs_g: 26.6667 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: SriLanka. Renamed generically for Indian audience.",26.675675675675674,40.013513513513516
WEST_IN_0191,Shawarma Wrap Chicken,Shawarma Wrap Chicken,Western foods (India) - Wraps & Tex-Mex,portion,154,220,286,0.7,68.1,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,6.5,6.5,6.5,Low,0.72,9.544787077826726,Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: shawarma (meat-heavy).,shawarmawrapchicken,Shawarma Wrap Chicken | aliases: shawarmawrapchicken | category: Western foods (India) - Wraps & Tex-Mex | serving_type: portion | serving_g: 220(min 154 max 286) | GI: 68.1 | GL_median: 6.5 | GL_category: Low | available_carbs_g: 9.5455 | confidence_score: 0.72 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula. | notes: Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: shawarma (meat-heavy).,9.544787077826726,20.998531571218795
WEST_IN_0192,Shawarma Wrap Paneer,Shawarma Wrap Paneer,Western foods (India) - Wraps & Tex-Mex,portion,154,220,286,0.7,68.6,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,6.55,6.55,6.55,Low,0.72,9.548104956268222,Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: shawarma (meat-heavy).,shawarmawrappaneer,Shawarma Wrap Paneer | aliases: shawarmawrappaneer | category: Western foods (India) - Wraps & Tex-Mex | serving_type: portion | serving_g: 220(min 154 max 286) | GI: 68.6 | GL_median: 6.55 | GL_category: Low | available_carbs_g: 9.5455 | confidence_score: 0.72 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula. | notes: Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: shawarma (meat-heavy).,9.548104956268222,21.005830903790088
WEST_IN_0193,Shawarma Wrap Veg,Shawarma Wrap Veg,Western foods (India) - Wraps & Tex-Mex,portion,154,220,286,0.7,69.6,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,6.64,6.64,6.64,Low,0.72,9.540229885057473,Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: shawarma (meat-heavy).,shawarmawrapveg,Shawarma Wrap Veg | aliases: shawarmawrapveg | category: Western foods (India) - Wraps & Tex-Mex | serving_type: portion | serving_g: 220(min 154 max 286) | GI: 69.6 | GL_median: 6.64 | GL_category: Low | available_carbs_g: 9.5455 | confidence_score: 0.72 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula. | notes: Recipe-estimated from Atkinson GI anchors; GL computed from estimated available carbs per 100 g. Carb density archetype: shawarma (meat-heavy).,9.540229885057473,20.988505747126442
NONIND_0780,Shishi,Shishi,Non-Indian reference food,portion,105,150,195,0.5,50.2,Henry et al. GI tables (non-Indian cohort),23.29,23.29,23.29,High,0.88,46.39442231075697,Original country: SaudiArabia. Renamed generically for Indian audience.,,Shishi | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 50.2 | GL_median: 23.29 | GL_category: High | available_carbs_g: 46.4 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: SaudiArabia. Renamed generically for Indian audience.,46.39442231075697,69.59163346613546
T3_0128,Shrikh and,Shrikhand,Sweets & desserts,piece,52,70,88,0.55,65.0,Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels.,16.71,16.71,16.71,Medium,0.6,25.70769230769231,Sweetened curd; recipe-based.,Shrikhand | shrikhand,"Shrikh and | aka Shrikhand | aliases: Shrikhand, shrikhand | category: Sweets & desserts | serving_type: piece | serving_g: 70(min 52 max 88) | GI: 65 | GL_median: 16.71 | GL_category: Medium | available_carbs_g: 25.7143 | confidence_score: 0.6 | evidence: Tier 3 recipe-based estimate: standardized Indian home recipe; weighted-GI method for mixed ingredients; carbs per 100g from food composition tables/labels. | notes: Sweetened curd; recipe-based.",25.70769230769231,17.995384615384616
NONIND_0212,Sikkato,Sikkato(Kabuto),Non-Indian reference food,portion,105,150,195,0.5,84.5,Henry et al. GI tables (non-Indian cohort),20.56,20.56,20.56,High,0.88,24.331360946745562,Original country: Indonesia. Renamed generically for Indian audience.,sikkato(kabuto) | Sikkato(Kabuto),"Sikkato | aka Sikkato(Kabuto) | aliases: sikkato(kabuto), Sikkato(Kabuto) | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 84.5 | GL_median: 20.56 | GL_category: High | available_carbs_g: 24.3333 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Indonesia. Renamed generically for Indian audience.",24.331360946745562,36.49704142011834
NONIND_0280,Sitaw,Sitaw(Stringbeans),Non-Indian reference food,portion,105,150,195,0.5,23.0,Henry et al. GI tables (non-Indian cohort),0.77,0.77,0.77,Low,0.88,3.347826086956522,Original country: Philippines. Renamed generically for Indian audience.,sitaw(stringbeans) | Sitaw(Stringbeans),"Sitaw | aka Sitaw(Stringbeans) | aliases: sitaw(stringbeans), Sitaw(Stringbeans) | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 23 | GL_median: 0.77 | GL_category: Low | available_carbs_g: 3.3333 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Philippines. Renamed generically for Indian audience.",3.347826086956522,5.021739130434783
NONIND_0792,Siyadieh,Siyadieh,Non-Indian reference food,portion,105,150,195,0.5,14.6,Henry et al. GI tables (non-Indian cohort),1.13,1.13,1.13,Low,0.88,7.73972602739726,Original country: Lebanon. Renamed generically for Indian audience.,,Siyadieh | category: Non-Indian reference food | serving_type: portion | serving_g: 150(min 105 max 195) | GI: 14.6 | GL_median: 1.13 | GL_category: Low | available_carbs_g: 7.7333 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Lebanon. Renamed generically for Indian audience.,7.73972602739726,11.609589041095889
NONIND_0706,Skimmed Milk Powder with Powdered Oat,Skimmedmilkpowderwithpowderedoats,Non-Indian reference food,glass,200,250,300,0.9,12.0,Henry et al. GI tables (non-Indian cohort),2.12,2.12,2.12,Low,0.88,17.666666666666668,Original country: SriLanka. Renamed generically for Indian audience.,skimmedmilkpowderwithpowderedoats | Skimmedmilkpowderwithpowderedoats,"Skimmed Milk Powder with Powdered Oat | aka Skimmedmilkpowderwithpowderedoats | aliases: skimmedmilkpowderwithpowderedoats, Skimmedmilkpowderwithpowderedoats | category: Non-Indian reference food | serving_type: glass | serving_g: 250(min 200 max 300) | GI: 12 | GL_median: 2.12 | GL_category: Low | available_carbs_g: 8.8 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: SriLanka. Renamed generically for Indian audience.",17.666666666666668,44.16666666666667
NONIND_0141,Small Rice Noodles from Mixedsagopalm Flour,Smallricenoodlesfrommixedsagopalmflour,Non-Indian reference food,bowl,188,250,312,0.7,53.6,Henry et al. GI tables (non-Indian cohort),23.56,21.1,26.37,High,0.88,43.95522388059701,Original country: Thailand. Renamed generically for Indian audience.,Smallricenoodlesfrommixedsagopalmflour | smallricenoodlesfrommixedsagopalmflour,"Small Rice Noodles from Mixedsagopalm Flour | aka Smallricenoodlesfrommixedsagopalmflour | aliases: Smallricenoodlesfrommixedsagopalmflour, smallricenoodlesfrommixedsagopalmflour | category: Non-Indian reference food | serving_type: bowl | serving_g: 250(min 188 max 312) | GI: 53.6 | GL_median: 23.56 | GL_category: High | available_carbs_g: 32.8 | confidence_score: 0.88 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Original country: Thailand. Renamed generically for Indian audience.",43.95522388059701,109.88805970149252
T4_0097,Smoothie,"Smoothie (fruit, sweetened)",Beverages,glass,240,300,360,0.75,60.0,Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels.,5.6,5.6,5.6,Low,0.56,9.333333333333334,Fruit + sugar.,"Smoothie (fruit, sweetened) | smoothie (fruit, sweetened) | smoothie (fruit | Smoothie (fruit | smoothie(fruit,sweetened) | smoothie(fruit | sweetened)","Smoothie | aka Smoothie (fruit, sweetened) | aliases: Smoothie (fruit  sweetened), smoothie (fruit  sweetened), smoothie (fruit, Smoothie (fruit, smoothie(fruit sweetened), smoothie(fruit, sweetened) | category: Beverages | serving_type: glass | serving_g: 300(min 240 max 360) | GI: 60 | GL_median: 5.6 | GL_category: Low | available_carbs_g: 4.6667 | confidence_score: 0.56 | evidence: Tier 4 heuristic estimate: no direct GI data; GI inferred from dominant ingredients and cooking method; carbs approximated from Indian food composition tables/labels. | notes: Fruit + sugar.",9.333333333333334,28.0
