food_id,canonical_name,canonical_name_original,primary_category,serving_type,Serving size min ,Serving size G,Serving Size Max,Serving size confidence,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,aliases_compiled,search_text,available_carbs_per_serving_calc,available_carbs_quality_flag,available_carbs_g_original,available_carbs_per_serving_original
INDWEB_0101,Sarson ka saag,Sarson ka saag,Pulses & legumes,portion,200,160,240,0.6,70.4,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,26.28,21.02,31.54,High,0.72,18.67,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency. | REMAP_V3: replaced sink proxy (GI=71.7, carbs=9.2) using master candidate 'Pizza Capsicum and Onion' (food_id=WEST_IN_0007).",sarsonkasaag,"Sarson ka saag | aliases: sarsonkasaag | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 70.4 | GL_median: 26.28 | GL_category: High | available_carbs_g: 18.67 | confidence_score: 0.72 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula. | notes: Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, ...",29.872,PASS,18.67,29.872
INDWEB_0102,Saag paneer,Saag paneer,Pulses & legumes,portion,200,160,240,0.6,69.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,23.18,18.54,27.82,High,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Paneer' (food_id=WEST_IN_0120); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",saagpaneer,Saag paneer | aliases: saagpaneer | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 69.5 | GL_median: 23.18 | GL_category: High | available_carbs_g: 16.67 | confidence_score: 0.41 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Per-100g values proxy-mapped to validated source item 'Burger Paneer' (food_id=WEST_IN_0120); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butte...,26.672,PASS,16.67,26.672
INDWEB_0103,Aloo palak,Aloo palak,Pulses & legumes,portion,200,160,240,0.6,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,23.68,18.94,28.42,High,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",aloopalak,Aloo palak | aliases: aloopalak | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 71 | GL_median: 23.68 | GL_category: High | available_carbs_g: 16.67 | confidence_score: 0.41 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/b...,26.672,PASS,16.67,26.672
INDWEB_0104,Aloo jeera,Aloo jeera,Pulses & legumes,portion,200,160,240,0.6,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,23.68,18.94,28.42,High,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",Jeera Aloo | jeera aloo | Jeera aloo | aloojeera | jeeraaloo,"Aloo jeera | aliases: Jeera Aloo, jeera aloo, Jeera aloo, aloojeera, jeeraaloo | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 71 | GL_median: 23.68 | GL_category: High | available_carbs_g: 16.67 | confidence_score: 0.41 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/b...",26.672,PASS,16.67,26.672
INDWEB_0105,Aloo baingan,Aloo baingan,Pulses & legumes,portion,200,160,240,0.6,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,23.68,18.94,28.42,High,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",aloobaingan,Aloo baingan | aliases: aloobaingan | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 71 | GL_median: 23.68 | GL_category: High | available_carbs_g: 16.67 | confidence_score: 0.41 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/b...,26.672,PASS,16.67,26.672
INDWEB_0106,Aloo tamatar,Aloo tamatar,Pulses & legumes,portion,200,160,240,0.6,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,23.68,18.94,28.42,High,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",alootamatar,Aloo tamatar | aliases: alootamatar | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 71 | GL_median: 23.68 | GL_category: High | available_carbs_g: 16.67 | confidence_score: 0.41 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/b...,26.672,PASS,16.67,26.672
INDWEB_0110,Gobi manchurian (gravy),Gobi manchurian (gravy),Pulses & legumes,katori,200,160,240,0.6,63.2,Henry et al. GI tables (non-Indian cohort),26.12,20.9,31.34,High,0.45,20.67,"Per-100g values proxy-mapped to validated source item 'Kurakkanpittu with Gravy' (food_id=NONIND_0599); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",gobi manchurian | Gobi manchurian | gobimanchurian(gravy) | gobimanchurian,"Gobi manchurian (gravy) | aliases: gobi manchurian, Gobi manchurian, gobimanchurian(gravy), gobimanchurian | category: Pulses & legumes | serving_type: katori | serving_g: 160(min 200 max 240) | GI: 63.2 | GL_median: 26.12 | GL_category: High | available_carbs_g: 20.67 | confidence_score: 0.45 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Per-100g values proxy-mapped to validated source item 'Kurakkanpittu with Gravy' (food_id=NONIND_0599); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/...",33.072,PASS,20.67,33.072
INDWEB_0111,Vegetable jalfrezi,Vegetable jalfrezi,Pulses & legumes,portion,200,160,240,0.6,68.4,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,20.98,16.78,25.18,High,0.71,15.33,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency. | REMAP_V3: replaced sink proxy (GI=71.7, carbs=9.2) using master candidate 'Pizza Chicken' (food_id=WEST_IN_0016).",vegetablejalfrezi,"Vegetable jalfrezi | aliases: vegetablejalfrezi | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 68.4 | GL_median: 20.98 | GL_category: High | available_carbs_g: 15.33 | confidence_score: 0.71 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula. | notes: Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, ...",24.528,PASS,15.33,24.528
INDWEB_0112,Mixed vegetable curry,Mixed vegetable curry,Pulses & legumes,katori,200,160,240,0.6,41.0,Henry et al. GI tables (non-Indian cohort),21.1,16.88,25.32,High,0.45,25.73,"Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",mixedvegetablecurry,"Mixed vegetable curry | aliases: mixedvegetablecurry | category: Pulses & legumes | serving_type: katori | serving_g: 160(min 200 max 240) | GI: 41 | GL_median: 21.1 | GL_category: High | available_carbs_g: 25.73 | confidence_score: 0.45 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, c...",41.168,PASS,25.73,41.168
INDWEB_0113,Chole bhature (combo),Chole bhature (combo),Pulses & legumes,portion,200,160,240,0.6,33.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,7.04,5.63,8.45,Low,0.86,10.67,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency. | REMAP_V3: replaced sink proxy (GI=71.7, carbs=9.2) using master candidate 'Chole' (food_id=T2_0085).",Chole Bhature | chole bhature | Chole bhature | chana masala | chole masala | cholebhature(combo) | cholebhature | chholay,"Chole bhature (combo) | aliases: Chole Bhature, chole bhature, Chole bhature, chana masala, chole masala, cholebhature(combo), cholebhature, chholay | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 33 | GL_median: 7.04 | GL_category: Low | available_carbs_g: 10.67 | confidence_score: 0.86 | evidence: Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g. | notes: Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, ...",17.072,PASS,10.67,17.072
INDWEB_0114,Pav bhaji (with pav),Pav bhaji (with pav),Pulses & legumes,portion,200,160,240,0.6,88.0,Henry et al. GI tables (non-Indian cohort),19.72,15.78,23.66,Medium,0.45,11.2,"Per-100g values proxy-mapped to validated source item 'Attarotimeal with Accompaniments' (food_id=NONIND_0610); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",pav bhaji | Pav Bhaji | Pav bhaji | pavbhaji(withpav) | pavbhaji,"Pav bhaji (with pav) | aliases: pav bhaji, Pav Bhaji, Pav bhaji, pavbhaji(withpav), pavbhaji | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 88 | GL_median: 19.72 | GL_category: Medium | available_carbs_g: 11.2 | confidence_score: 0.45 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Per-100g values proxy-mapped to validated source item 'Attarotimeal with Accompaniments' (food_id=NONIND_0610); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-o...",17.92,PASS,11.2,17.92
INDWEB_0115,Bhaji (pav bhaji bhaji only),Bhaji (pav bhaji bhaji only),Pulses & legumes,portion,200,160,240,0.6,85.0,Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g.,45.34,36.27,54.41,High,0.8,26.67,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency. | REMAP_V3: replaced sink proxy (GI=71.7, carbs=9.2) using master candidate 'Bhatura' (food_id=T2_0048).",bhaji(pavbhajibhajionly) | Bhaji | bhaji,"Bhaji (pav bhaji bhaji only) | aliases: bhaji(pavbhajibhajionly), Bhaji, bhaji | category: Pulses & legumes | serving_type: portion | serving_g: 160(min 200 max 240) | GI: 85 | GL_median: 45.34 | GL_category: High | available_carbs_g: 26.67 | confidence_score: 0.8 | evidence: Tier 2 estimate: GI from published GI studies/proxies; carbs from Indian food composition tables; GL computed for 100g. | notes: Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, ...",42.672,PASS,26.67,42.672
INDWEB_0116,Chicken curry (home style),Chicken curry (home style),Pulses & legumes,katori,200,160,240,0.6,92.0,Henry et al. GI tables (non-Indian cohort),86.36,69.09,103.63,High,0.62,46.93,"Per-100g values proxy-mapped to validated source item 'Chicken Curry Puff' (food_id=NONIND_0007); mapping_score=0.48; mapping_tier=medium. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",chicken curry | Chicken curry | Chicken Curry | chickencurry(homestyle) | chickencurry,"Chicken curry (home style) | aliases: chicken curry, Chicken curry, Chicken Curry, chickencurry(homestyle), chickencurry | category: Pulses & legumes | serving_type: katori | serving_g: 160(min 200 max 240) | GI: 92 | GL_median: 86.36 | GL_category: High | available_carbs_g: 46.93 | confidence_score: 0.62 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Per-100g values proxy-mapped to validated source item 'Chicken Curry Puff' (food_id=NONIND_0007); mapping_score=0.48; mapping_tier=medium. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghe...",75.088,PASS,46.93,75.088
INDWEB_0117,Mutton curry,Mutton curry,Pulses & legumes,katori,200,160,240,0.6,41.0,Henry et al. GI tables (non-Indian cohort),21.1,16.88,25.32,High,0.45,25.73,"Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency.",muttoncurry,"Mutton curry | aliases: muttoncurry | category: Pulses & legumes | serving_type: katori | serving_g: 160(min 200 max 240) | GI: 41 | GL_median: 21.1 | GL_category: High | available_carbs_g: 25.73 | confidence_score: 0.45 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, c...",41.168,PASS,25.73,41.168
