food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,portion_serving_key,gi,gl_median,available_carbs_per100g,gl_per100g_median,gl_per100g_min,gl_per100g_max,serving_size_per100g_g,available_carbs_portion_median,available_carbs_portion_min,available_carbs_portion_max
INDWEBX_00307,Brinjal do pyaza,Brinjal do pyaza,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00308,Brinjal dry,Brinjal dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,2.37,3.72,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,10.0,3.04,16.89,1.69,1.69,1.69,100.0,30.4,23.65,37.16
INDWEBX_00309,Brinjal fry,Brinjal fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,20.78,32.65,High,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,62.7,26.71,23.67,14.84,14.84,14.84,100.0,42.61,33.14,52.07
INDWEBX_00310,Brinjal jalfrezi,Brinjal jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,20.78,32.65,High,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,62.7,26.71,23.67,14.84,14.84,14.84,100.0,42.61,33.14,52.07
INDWEBX_00311,Brinjal jeera,Brinjal jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00312,Brinjal korma,Brinjal korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.72,2.71,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,37.0,2.21,3.33,1.23,1.23,1.23,100.0,5.99,4.66,7.33
INDWEBX_00313,Brinjal kurma,Brinjal kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00314,Brinjal masala,Brinjal masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00315,Brinjal salan,Brinjal salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.72,2.71,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,37.0,2.21,3.33,1.23,1.23,1.23,100.0,5.99,4.66,7.33
INDWEBX_00316,Cabbage bharta,Cabbage bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00317,Cabbage dry,Cabbage dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,16.48,25.89,High,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,21.19,16.13,11.77,11.77,11.77,100.0,29.03,22.58,35.49
INDWEBX_00318,Cabbage fry,Cabbage fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.72,2.71,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,37.0,2.21,3.33,1.23,1.23,1.23,100.0,5.99,4.66,7.33
INDWEBX_00319,Cabbage jalfrezi,Cabbage jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00320,Cabbage jeera,Cabbage jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,2.37,3.72,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,10.0,3.04,16.89,1.69,1.69,1.69,100.0,30.4,23.65,37.16
INDWEBX_00321,Cabbage korma,Cabbage korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00322,Cabbage kurma,Cabbage kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,2.37,3.72,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,10.0,3.04,16.89,1.69,1.69,1.69,100.0,30.4,23.65,37.16
INDWEBX_00323,Cabbage masala,Cabbage masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00324,Cabbage salan,Cabbage salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00325,Capsicum bharta,Capsicum bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,70.4,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.14,18.4,28.91,High,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Capsicum and Onion' (food_id=WEST_IN_0007); score=0.20; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,70.4,23.65,18.67,13.14,13.14,13.14,100.0,33.61,26.14,41.07
INDWEBX_00326,Capsicum dry,Capsicum dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00327,Capsicum fry,Capsicum fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00328,Capsicum jalfrezi,Capsicum jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00329,Capsicum jeera,Capsicum jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,16.48,25.89,High,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,21.19,16.13,11.77,11.77,11.77,100.0,29.03,22.58,35.49
INDWEBX_00330,Capsicum korma,Capsicum korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,70.4,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.14,18.4,28.91,High,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Capsicum and Onion' (food_id=WEST_IN_0007); score=0.20; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,70.4,23.65,18.67,13.14,13.14,13.14,100.0,33.61,26.14,41.07
INDWEBX_00331,Capsicum kurma,Capsicum kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,70.4,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.14,18.4,28.91,High,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Capsicum and Onion' (food_id=WEST_IN_0007); score=0.20; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,70.4,23.65,18.67,13.14,13.14,13.14,100.0,33.61,26.14,41.07
INDWEBX_00332,Capsicum masala,Capsicum masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00333,Capsicum salan,Capsicum salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00334,Carrot bharta,Carrot bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00335,Carrot do pyaza,Carrot do pyaza,Vegetables,Sabzi (1 katori),180,140,220,0.6,35.0,Henry et al. GI tables (non-Indian cohort),1.66,2.32,3.65,Low,0.5,4.73,Class=other. Proxy-mapped to validated source 'Carrot' (food_id=NONIND_0295); score=0.33; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,35.0,2.99,4.73,1.66,1.66,1.66,100.0,8.51,6.62,10.41
INDWEBX_00336,Carrot dry,Carrot dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,27.15,42.66,High,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,sabzi_katori_default,55.8,34.9,34.75,19.39,19.39,19.39,100.0,62.55,48.65,76.45
INDWEBX_00337,Carrot fry,Carrot fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,35.0,Henry et al. GI tables (non-Indian cohort),1.66,2.32,3.65,Low,0.62,4.73,Class=other. Proxy-mapped to validated source 'Carrot' (food_id=NONIND_0295); score=0.50; tier=medium. Converted from source serving_size_g=150g.,sabzi_katori_default,35.0,2.99,4.73,1.66,1.66,1.66,100.0,8.51,6.62,10.41
INDWEBX_00338,Carrot jalfrezi,Carrot jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00339,Carrot jeera,Carrot jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00340,Carrot korma,Carrot korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,35.0,Henry et al. GI tables (non-Indian cohort),1.66,2.32,3.65,Low,0.62,4.73,Class=other. Proxy-mapped to validated source 'Carrot' (food_id=NONIND_0295); score=0.50; tier=medium. Converted from source serving_size_g=150g.,sabzi_katori_default,35.0,2.99,4.73,1.66,1.66,1.66,100.0,8.51,6.62,10.41
INDWEBX_00341,Carrot kurma,Carrot kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00342,Carrot masala,Carrot masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,20.78,32.65,High,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,62.7,26.71,23.67,14.84,14.84,14.84,100.0,42.61,33.14,52.07
INDWEBX_00343,Carrot salan,Carrot salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,35.0,Henry et al. GI tables (non-Indian cohort),1.66,2.32,3.65,Low,0.62,4.73,Class=other. Proxy-mapped to validated source 'Carrot' (food_id=NONIND_0295); score=0.50; tier=medium. Converted from source serving_size_g=150g.,sabzi_katori_default,35.0,2.99,4.73,1.66,1.66,1.66,100.0,8.51,6.62,10.41
INDWEBX_00344,Cauliflower bharta,Cauliflower bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00345,Cauliflower dry,Cauliflower dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
